epoch;acc;loss
0;0.48306345501747555;2.4541783956564824
1;0.5953874941370055;1.7954451397534568
2;0.6115868051668425;1.707936255372747
3;0.621676661741921;1.656984384928621
4;0.6257430194244606;1.6329638793218282
5;0.6304771854169331;1.6054408745280748
6;0.6347352900278755;1.5868728960494656
7;0.6369436858993655;1.5700767302812484
8;0.6390727382176451;1.5508356143607556
9;0.6437870683190562;1.5366985878231951
10;0.646484749506938;1.5198883583421763
11;0.6467029442940303;1.515072044561924
12;0.6492353264007698;1.5019191188367895
13;0.6510668403314543;1.4885404888089036
14;0.6529380260552965;1.4780265189712551
15;0.6547959878545231;1.4716967260552776
16;0.6568126367790872;1.4614599428942323
17;0.6579631184748296;1.4503011838739734
18;0.6583466123509464;1.4436447246710555
19;0.6611897567399444;1.4321634344430334
20;0.6628162998215517;1.4196452593213984
21;0.6645155744887411;1.410970951940944
22;0.6656991159922782;1.4053916704802798
23;0.6678480041657556;1.3931064621871143
24;0.6675107940212607;1.3882190593408652
25;0.669553890815155;1.3810736631907445
26;0.6703737743190546;1.37665150372084
27;0.6724962146373896;1.3680392179769358
28;0.6722052882461923;1.3637465324123208
29;0.675035208718851;1.3504739342532182
30;0.6742351610906426;1.3488032171494668
31;0.6771113653126579;1.338739995464863
32;0.6784668178543247;1.3296797344724185
33;0.6794520004366081;1.3226256402222494
34;0.6808867965748366;1.318732018893748
35;0.6803776753598954;1.314644003962587
36;0.6826389669479759;1.3053029359579946
37;0.6846820637131006;1.2964606812350854
38;0.6847415713862844;1.295659638645464
39;0.6873532970568749;1.2826503124056152
40;0.6874458645484942;1.2829359713011113
41;0.6889137204830884;1.2728655032573195
42;0.6896145886374674;1.266699675983492
43;0.6908774737095847;1.2626011161807478
44;0.692629644090212;1.256190031062431
45;0.6931123174279409;1.2526373822753643
46;0.6943090828446644;1.242205449779497
47;0.6947256365534045;1.2403577561756536
48;0.697059659749531;1.2370938214382026
49;0.6962596121394514;1.22724702245477
50;0.6978266475301401;1.2233101407587819
51;0.6997176691371615;1.2164309228294437
52;0.6979853346763651;1.2173958458883016
53;0.69880521816253;1.212653633076856
54;0.7017409300254127;1.2017074174700513
55;0.7024814699694023;1.2021300343865098
56;0.7031426663341708;1.1948237715979184
57;0.704405551405894;1.1954192282666563
58;0.7039361019695284;1.186975194524744
59;0.706051930349399;1.179699970133808
60;0.7063560806793994;1.179797164501153
61;0.7056948843102958;1.1792160382568977
62;0.7081148630308076;1.171206543671976
63;0.7089215225966922;1.1637104266937945
64;0.707585905931899;1.165579862898884
65;0.7110042911585214;1.1549350156760474
66;0.7095232113107408;1.1599744571907284
67;0.7108984997426807;1.1527992602741417
68;0.7112952175572066;1.1480564498142165
69;0.712174608745325;1.145400602733938
70;0.7136424646803132;1.1402023021708894
71;0.7153086795148794;1.1315613898075068
72;0.7146408711860297;1.1338193057728527
73;0.715202888092339;1.133097334047783
74;0.719513888430513;1.1190176411636852
75;0.7163732056720488;1.122825524811012
76;0.7182113315806082;1.1177407366799683
77;0.7187733484944054;1.1125550540577613
78;0.7191899021995986;1.1121783005313268
79;0.7198378746551216;1.1074588032545056
80;0.7214776416495213;1.1027810401181137
81;0.7217950158919201;1.1021633818772707
82;0.720479235129223;1.101419162498333
83;0.7235868580586109;1.0945872862740957
84;0.7221322260584848;1.0976998836613734
85;0.7220396585593775;1.0963189992825464
86;0.7255638351904117;1.0855638169784203
87;0.7230116172067987;1.092518438839121
88;0.7236860375028824;1.0876074168477181
89;0.7239174562571534;1.084657200657739
90;0.7275011405720122;1.0737684290554166
91;0.7240695314002809;1.0796859640309344
92;0.7248431311737409;1.0823430997705612
93;0.7280962173003038;1.0684862325277587
94;0.7273755132651102;1.0707675369019436
95;0.7279176942842992;1.067769790549999
96;0.7290351161509653;1.0621472076180096
97;0.7275209764520386;1.0695803840630094
98;0.7284797111760266;1.0668871685557209
99;0.7314550948427075;1.0545168640163631
100;0.7293591023535042;1.0639717675143838
101;0.7293591023609921;1.0602412598829278
102;0.7303508969030216;1.058126555881047
103;0.7311906163019235;1.0530903250042667
104;0.7316203939451316;1.0545043389228173
105;0.7314021991292697;1.0504084377861183
106;0.732552680828559;1.0491796816204293
107;0.7324865611920821;1.0504760063123098
108;0.7330022943525817;1.044287387120246
109;0.7325328449268569;1.046917514967542
110;0.7330022943379999;1.0459095877180913
111;0.7324865611845942;1.0461440875951602
112;0.7355412884048794;1.039892775097895
113;0.7333395044966826;1.0382916231251904
114;0.734893315974185;1.0365630988558714
115;0.7353230935992643;1.0373139126608797
116;0.7358917224763545;1.0337570004945547
117;0.7377496842834632;1.0298015601240513
118;0.7355412883973915;1.0336036623226161
119;0.7369496366737777;1.028592312964406
120;0.7374653698520119;1.028890840680489
121;0.7361628130021072;1.0289781514216458
122;0.7386158515335666;1.0209872508919036
123;0.7365661427763792;1.0226621384637724
124;0.7379744910342426;1.0249326685451834
125;0.7404870372570146;1.0158342297552578
126;0.7391580325488145;1.0189913495054934
127;0.7399382442674387;1.014851619673753
128;0.7397795571243666;1.0183222600198485
129;0.7395150785772768;1.0111073606141516
130;0.7393101077100708;1.0150750831530455
131;0.7420342367562479;1.0087464947174325
132;0.7406060525962884;1.010375161298996
133;0.7402820663574919;1.0122536281727168
134;0.7412275771793284;1.0084677233614863
135;0.7433500175335269;1.0046472360513024
136;0.7407052320374071;1.0088976001024756
137;0.7422392076088722;1.0082221479820905
138;0.7407184559714811;1.0058337491558118
139;0.7418160419581208;1.0028789035875485
140;0.7441831249506129;0.996809832484992
141;0.7420540726327274;1.0065187565635185
142;0.7423582229552399;1.0075966600537336
143;0.7432376141508462;0.996743479675851
144;0.7453336066211327;0.993448665005132
145;0.7454526219714414;0.9927808655105118
146;0.7421995358302965;0.9994347625519631
147;0.746530372041403;0.9893128664130465
148;0.7435682123135253;0.9961761991206872
149;0.7474692708924585;0.9845104398296803
150;0.7459683551496756;0.9860208373440662
151;0.7441897368965653;0.994259914735584
152;0.7459154594259911;0.9874295799445033
153;0.7453269946613866;0.9919266325798265
154;0.7453732784075904;0.9903120271545137
155;0.7478263169461435;0.9781066398590307
156;0.7448046495375941;0.9938232794913113
157;0.7491817694913573;0.9780509510988402
158;0.7454261741135402;0.985414382466993
159;0.7482957663608335;0.9762687414444945
160;0.7468212984511232;0.9807531297174956
161;0.7488974550528122;0.976154166824465
162;0.7463121772436699;0.9850607491968728
163;0.7491619336144838;0.9784542708798235
164;0.7510198953884878;0.9677034295658064
165;0.7492016053753248;0.972329847664044
166;0.7495454275012414;0.9730441567933124
167;0.7518331669436762;0.9654851776360796
168;0.7494396360783069;0.9738742145989537
169;0.7501471161892791;0.9681438579707572
170;0.7495388155407071;0.9706352319230673
171;0.7515488524909434;0.9652438910548455
172;0.7486792602401031;0.9716250079252151
173;0.7519455703121691;0.9673608592276798
174;0.7517075396087929;0.9661423353694983
175;0.752441467599342;0.964972248798429
176;0.7491156498611862;0.9699585098837554
177;0.7519720181708586;0.962753719459863
178;0.7526794982885305;0.9590403422398095
179;0.7528910811158768;0.9612994019639853
180;0.7497768462267428;0.9687657786119046
181;0.7528315734608217;0.9624937023465047
182;0.7550465812814169;0.949054503147092
183;0.7534993817821835;0.9584350691990818
184;0.7524811393743708;0.9672578160355961
185;0.7538564278283805;0.9573892448288978
186;0.7534398741129407;0.9628641628124865
187;0.7533274707302601;0.9508254213085822
188;0.7520447497603817;0.9608124172814195
189;0.7568318114733857;0.9476524663212215
190;0.7531489477032205;0.9607873566801363
191;0.753340694664334;0.9609356651128586
192;0.7535787253464286;0.9569637274712333
193;0.7541870259914537;0.9510508425029663
194;0.7560978835005712;0.9488911716017124
195;0.7542068619006437;0.9527384722135317
196;0.7555160307032006;0.9517274257964778
197;0.7554829708958001;0.9478453406901943
198;0.755059805219826;0.9477503849929257
199;0.7550465812924517;0.9493637212973717
200;0.755178820544518;0.9513626206601475
201;0.7560714356493697;0.9479278159911935
202;0.7547688787955239;0.9450217442612425
203;0.7557805092617194;0.95093302768962
204;0.7560251519142008;0.9447795154153896
205;0.7550267454049374;0.9488226754167811
206;0.7558334049601813;0.948530064949729
207;0.7591592227093721;0.9336517130864093
208;0.7556548819331417;0.9560535651879021
209;0.7558598528255704;0.9446931501610439
210;0.7572483651856727;0.9413151681352643
211;0.7589079680853213;0.9304785752494918
212;0.7580550247554984;0.9380762963306144
213;0.7571425737702261;0.9412092449358599
214;0.7587029971897399;0.936667961519965
215;0.7577376505091585;0.9414580435877279
216;0.7583657870665265;0.9370612546135236
217;0.7575723514240751;0.9451905545758246
218;0.7572219173419592;0.9418423060244785
219;0.7596947917569918;0.9313988156515748
220;0.7593311337581427;0.9335892232912592
221;0.7566003927514312;0.9461549568391923
222;0.7621875020674209;0.9217865291573194
223;0.7591856705566324;0.937148201600469
224;0.7600253899484405;0.937531735632999
225;0.7588087886233152;0.9387775110732279
226;0.7611229759063106;0.9233684447093838
227;0.7596154481856529;0.9308981833166562
228;0.7564483175720462;0.9452997252429127
229;0.7623660250865785;0.9196385018490906
230;0.7600320019089748;0.9301264498833637
231;0.7606535264991087;0.9332578670302185
232;0.7610171844979579;0.9289017018316007
233;0.7623924729484207;0.9245269166773056
234;0.7595427165776069;0.9365579742123742
235;0.7593906414202917;0.939605609075816
236;0.7660819486641443;0.9093025980042484
237;0.7604287197191656;0.9356033992751097
238;0.7591393868147638;0.9346059900386778
239;0.7618238440500489;0.9292448572837372
240;0.7628024146792859;0.9160651563380303
241;0.762537936142837;0.92448870414155
242;0.7612750510675669;0.9285019825875719
243;0.7633313717707066;0.9223653627664781
244;0.7635826264018511;0.9230493284184691
245;0.7631396248490036;0.9237680166772366
246;0.7609312289739667;0.9296575079966612
247;0.7631131769903141;0.917773843702653
248;0.7649182430772853;0.9128879724385429
249;0.7617577244384005;0.9284869101307609
250;0.760812213620111;0.9260692067828132
251;0.763304923930146;0.9233532003665883
252;0.7613940664174815;0.9230508019987835
253;0.7658703658442859;0.9080731551880543
254;0.76260405577222;0.9217963497513425
255;0.7642834945664769;0.917919212900173
256;0.7621081585102697;0.9220477244134828
257;0.7669877876971584;0.9099888927104632
258;0.7641644792165623;0.9172122401619113
259;0.7652620651815263;0.9120575407856932
260;0.7644620175718407;0.9183011698256693
261;0.7646207046967841;0.9194110073009051
262;0.7661348443921638;0.9101144752322037
263;0.7633776555196692;0.9144454472672254
264;0.7636421340710939;0.9207630114410927
265;0.7632189683986668;0.9187524825224791
266;0.7643430022219261;0.9139542190106913
267;0.7639264485238269;0.9166639479394731
268;0.7635760144342231;0.9222100209356211
269;0.7658835897716602;0.9130929824430098
270;0.7660488888606847;0.9154807332504092
271;0.7666373536252893;0.9137324113484385
272;0.7673977294524581;0.9026110671640586
273;0.7653480207023646;0.9136602147827331
274;0.7649446909139048;0.9143848274041043
275;0.7638735528072362;0.9210133258494699
276;0.768415971846083;0.9001401765829493
277;0.7659629333433933;0.910908378988721
278;0.7660224410130302;0.910551816977593
279;0.7663067554440873;0.9106324641329893
280;0.7691498998263855;0.9000834466132711
281;0.7671861466073772;0.903723034127657
282;0.765043870383399;0.912605125850832
283;0.7673051619643857;0.9069622231263134
284;0.7656918428247343;0.9089638556829117
285;0.7711599367797746;0.8893156113021342
286;0.7654405882010779;0.912249982500479
287;0.7640190160118993;0.9190834645524543
288;0.7682176129390171;0.9045270824559117
289;0.768634166661945;0.9047924780477391
290;0.765672006929732;0.9089815300284234
291;0.7668952202157857;0.9101059967959303
292;0.766134844381129;0.908274443751237
293;0.7668819962884116;0.9087807911528707
294;0.7685812709453542;0.9003816530019877
295;0.7685944948691815;0.9023089844367034
296;0.766485278456545;0.9145350908255085
297;0.7684688675626736;0.9030721750844628
298;0.7709748017929889;0.8932366278236945
299;0.7692226314411313;0.903483612460723
300;0.7648719593097999;0.9174524714558775
301;0.7729848387645067;0.8828817790996117
302;0.7691036160841228;0.9013349748304263
303;0.7664389947213761;0.9111709040734925
304;0.770029290999922;0.898797861860929
305;0.7701284704587754;0.8976764038059624
306;0.7683101804487652;0.9032726913607608
307;0.7669547278893637;0.9054193186355283
308;0.7685680470254681;0.9053740895799193
309;0.7692292434012714;0.8969006786156257
310;0.7698044842310139;0.9004778795321099
311;0.7689912127116889;0.9035099805855247
312;0.7692226314159086;0.9016664498538428
313;0.7688854212891484;0.8984859215556729
314;0.7706111438075393;0.8973224935871191
315;0.770498740411065;0.8958694350188121
316;0.7716955058384293;0.8897372741273145
317;0.7688788093077267;0.9043825055464356
318;0.7694804980138931;0.9022325499740941
319;0.7708623984138553;0.8978876525491978
320;0.7710739812664241;0.895247927765302
321;0.7678539549326799;0.899332198236367
322;0.7683829120457764;0.9024181469166804
323;0.772237686871806;0.8834693694756917
324;0.7696788569103182;0.9001336890023458
325;0.7709417419745535;0.8956238332963399
326;0.7709748018071767;0.8939915196574215
327;0.7733352728359818;0.8823948780084211
328;0.7682043890151898;0.9003680390868862
329;0.7695730655055124;0.9015283876672895
330;0.7735402437142228;0.884803825985363
331;0.7692821390926394;0.8987827547986562
332;0.7728261516360164;0.8854588994463362
333;0.7721385074054646;0.8910615241854427
334;0.7708095027114523;0.8937471540039114
335;0.7719930442047427;0.8906856902122163
336;0.772112059572392;0.8879443304816381
337;0.7722178509913855;0.8937575175988061
338;0.7733022130360692;0.8869970987052945
339;0.7707632189762835;0.89535856394146
340;0.7705979198805591;0.901343063205275
341;0.7740758127799714;0.8822183150591252
342;0.7711929966049098;0.8934453851206808
343;0.7744923664891056;0.8795821166915158
344;0.7702078140265675;0.8957443324582903
345;0.7746444416645496;0.8904294328446618
346;0.7716161622777311;0.8978767616943292
347;0.7746047698642982;0.8810423291234527
348;0.7738510060075162;0.8849613467401682
349;0.7730906301764064;0.8890657956154963
350;0.7737650504835251;0.8853044505978186
351;0.7718475810138733;0.8875535048133111
352;0.7701218584844475;0.8998151396154832
353;0.7732823771335788;0.8839285746366041
354;0.7753056380151303;0.8786068698997807
355;0.7714442512147728;0.8957348903378595
356;0.7748428005534868;0.8777809365750787
357;0.7733881685494196;0.887722190028723
358;0.7742609477490223;0.8844054096656617
359;0.772032715993565;0.8945963363922198
360;0.7773090630119261;0.8715701411218292
361;0.771543430677173;0.8922269530228571
362;0.7758213711827238;0.8791585064365633
363;0.7720856116955738;0.8914793015658233
364;0.7751998465925899;0.8825178588633411
365;0.7747303971814469;0.8833937954270822
366;0.774234499894274;0.8862452895751156
367;0.7753056380257711;0.8832154494645504
368;0.7728724353960139;0.8883725528562836
369;0.773844394054864;0.8884681590174512
370;0.7731236899948419;0.8899732522875379
371;0.7755635046099619;0.8815918509570689
372;0.7774611381877642;0.8738474039940127
373;0.775642848173813;0.8805495925443884
374;0.7750411594601585;0.8878451030375007
375;0.7761718052762686;0.8766609042231269
376;0.7735865274671263;0.8903353465733634
377;0.775570116577196;0.8797517656896111
378;0.7748097407456921;0.8800471064230831
379;0.7771040921376262;0.8750430595428582
380;0.7754246533544041;0.8799659559211401
381;0.7763304923866301;0.8709530005776385
382;0.7744262468482935;0.884072471854856
383;0.7746246057699413;0.8832618994378031
384;0.7769784648315124;0.8755393041193762
385;0.7776132133454736;0.8739814200029178
386;0.7757552515604347;0.8820066574935502
387;0.7770313605445561;0.876000540620463
388;0.7744923664958053;0.8824261138658474
389;0.7768065537791948;0.873800884454552
390;0.7763569402488665;0.8798987839594792
391;0.7794248914063785;0.867805826535966
392;0.7774479142532962;0.8804609593940206
393;0.7775603176466176;0.8717544916143666
394;0.7754577131799335;0.881137144358599
395;0.7775338697883223;0.8733691378869564
396;0.7770247485848101;0.8753035732631951
397;0.7762842086514613;0.8809954388263599
398;0.7745981579112519;0.8868305378966714
399;0.7793058760422761;0.8675901865492707
400;0.7789752778795971;0.8711699222799684
401;0.7776991688769528;0.8745532987123142
402;0.7801786552671015;0.8644671166431283
403;0.7787107993281722;0.8713020939597944
404;0.7775603176470117;0.8737144860515489
405;0.7780231551086553;0.8723406733615825
406;0.7776528851382369;0.8741147832081299
407;0.7761982531124941;0.8791516108064578
408;0.7768991212601734;0.8771911351339193
409;0.779385219613221;0.86912094652836
410;0.7792662042707944;0.8685979930930199
411;0.7777123928078739;0.8764144456521114
412;0.7797224297581101;0.8702796714803441
413;0.7771834357200001;0.8785480323503613
414;0.7784132609445182;0.8705341475261561
415;0.7797422656669061;0.8686033551763791
416;0.7796298622700377;0.8640710489401726
417;0.7784992164724505;0.8732736865289523
418;0.7793389358642585;0.8689671461647495
419;0.7799472365234713;0.8704233838779295
420;0.7758742668886736;0.8828158336605378
421;0.7798414451080248;0.8658565613005715
422;0.7800794758043071;0.8636301937354457
423;0.776879285376206;0.8804071422731166
424;0.7787372471797678;0.8754746394165891
425;0.7812431814057479;0.8629019944046441
426;0.7804166859417082;0.8701993341224152
427;0.7767272102224377;0.8785665595718505
428;0.7802712227512328;0.8622881831357989
429;0.7793257119297905;0.8706703029607497
430;0.7768330016233025;0.8768943278123217
431;0.7796695340592541;0.8709356917511347
432;0.7786975753791223;0.8780112497847898
433;0.7796761460126945;0.867006857183097
434;0.7794976229962958;0.8679887520222641
435;0.7795306828253721;0.870411820219391
436;0.7824267229065263;0.8554147314999634
437;0.7786645155823625;0.8708616763938789
438;0.7808861353634919;0.8647453359594335
439;0.7783669772199902;0.8732225977638531
440;0.780059639910093;0.8632082058428542
441;0.7804034620178809;0.8653577588650174
442;0.7803770141595856;0.8688658027381849
443;0.7810977182050259;0.865630898765329
444;0.7806613286091656;0.8665219854834347
445;0.7790612334071352;0.8725691397794602
446;0.781454764247676;0.8636649278985263
447;0.7800001322400619;0.8702878434891312
448;0.779867892962379;0.8652517198132992
449;0.7790942932255707;0.8703166837309696
450;0.7820696768780638;0.8645678026305516
451;0.7804034620178809;0.8671346440705472
452;0.7798149972426356;0.867755871677497
453;0.7827573210940338;0.8581213378478095
454;0.7826647536095084;0.8590715311648394
455;0.7792860401618557;0.8734062324918653
456;0.7798546690353989;0.8691008911583604
457;0.7816398992238208;0.8610897541921841
458;0.7802447748819027;0.8682902005188536
459;0.7811572258923976;0.8653150744655748
460;0.7814679881860851;0.8614015166636421
461;0.7824333348808541;0.8612783466582346
462;0.7805885970082135;0.8674132989952413
463;0.7822614238104078;0.8657612295869476
464;0.7796629220774383;0.87211290861508
465;0.7835573686895315;0.8566054632998542
466;0.7815671676193218;0.8634285809967087
467;0.7803968500541938;0.8700078779472045
468;0.7800331920620444;0.8709296484291031
469;0.7851376280178413;0.8509399947347138
470;0.7811704498201658;0.8672599788484256
471;0.7858980038343693;0.8510428854236233
472;0.7795835785352629;0.8733306070667092
473;0.7819638854586762;0.8592066833776052
474;0.782215140075633;0.8593424741472137
475;0.7805357013093575;0.8715112305363152
476;0.7842317890068969;0.8583000312013651
477;0.7840400420564242;0.8620602530513457
478;0.78228787167225;0.8597045292488802
479;0.7803505663044431;0.8702470034475372
480;0.7826713655696486;0.862236233064055
481;0.7830482475104538;0.8607130279858096
482;0.7832069346393381;0.8570181730365141
483;0.7823010955960773;0.8645802563085575
484;0.7825325143428603;0.8613314088891757
485;0.7830217996557054;0.8615217456932879
486;0.7829556800081936;0.8626689752324971
487;0.7827639330470801;0.8639125368895131
488;0.7825192904119391;0.8641232647962716
489;0.7828565005383054;0.8630288990577523
490;0.7833986815862639;0.8603367760683184
491;0.7840598779403916;0.8528315016765583
492;0.7832796662398962;0.8597977171295533
493;0.782076288830716;0.8604426728497664
494;0.7830813073076076;0.8569284664086261
495;0.7819242136730067;0.8646171108262521
496;0.7812762412245775;0.8709819290049194
497;0.7855740176211895;0.8524963911170159
498;0.7832664422979402;0.8547149091132761
499;0.7854285544240145;0.8550455899502509
